claim_id,loss_date,type,state,paid_usd
HIST-00520,2022-08-04,liability,PA,16601.64
HIST-00521,2022-02-27,comprehensive,IL,5889.27
HIST-00522,2023-04-17,uninsured_motorist,IL,8780.46
HIST-00523,2023-12-23,uninsured_motorist,IL,1582.27
HIST-00524,2022-12-04,collision,IL,11804.27
HIST-00525,2024-03-24,comprehensive,GA,3470.38
HIST-00526,2022-06-18,uninsured_motorist,OH,4480.66
HIST-00527,2023-11-06,comprehensive,PA,7362.25
HIST-00528,2024-10-07,uninsured_motorist,NC,7960.13
HIST-00529,2022-12-07,comprehensive,WA,13640.93
HIST-00530,2022-10-04,glass,NY,6837.96
HIST-00531,2022-08-04,liability,OH,9687.78
HIST-00532,2024-06-20,uninsured_motorist,NC,7308.77
HIST-00533,2022-06-12,uninsured_motorist,NC,3436.48
HIST-00534,2024-12-26,liability,NC,10786.96
HIST-00535,2024-03-11,collision,FL,5774.69
HIST-00536,2022-06-23,comprehensive,GA,7236.95
HIST-00537,2024-03-19,uninsured_motorist,PA,3669.27
HIST-00538,2024-09-23,comprehensive,GA,3336.83
HIST-00539,2023-03-06,liability,OH,11301.62
HIST-00540,2023-01-16,comprehensive,FL,14747.8
HIST-00541,2024-09-21,uninsured_motorist,PA,12450.66
HIST-00542,2023-12-27,uninsured_motorist,OH,3343.66
HIST-00543,2024-01-26,comprehensive,WA,975.43
HIST-00544,2022-09-10,comprehensive,OH,10355.45
HIST-00545,2023-09-17,collision,NC,2410.04
HIST-00546,2024-06-18,collision,OH,10015.82
HIST-00547,2023-02-24,comprehensive,WA,15796.65
HIST-00548,2022-08-09,liability,TX,8127.63
HIST-00549,2022-04-07,glass,IL,15554.46
HIST-00550,2024-11-14,comprehensive,NC,2850.54
HIST-00551,2022-04-26,collision,NC,6574.35
HIST-00552,2023-10-18,comprehensive,IL,17630.4
HIST-00553,2023-05-19,liability,GA,17744.59
HIST-00554,2024-02-05,uninsured_motorist,CA,17867.76
HIST-00555,2024-03-23,comprehensive,FL,2973.88
HIST-00556,2023-04-25,uninsured_motorist,OH,2902.22
HIST-00557,2024-05-21,uninsured_motorist,PA,8355.05
HIST-00558,2024-02-13,glass,WA,12626.78
HIST-00559,2023-08-16,liability,NC,443.53
HIST-00560,2024-02-24,uninsured_motorist,IL,15361.87
HIST-00561,2024-07-07,uninsured_motorist,FL,9106.98
HIST-00562,2023-05-11,glass,NC,2698.46
HIST-00563,2023-06-22,collision,CA,2152.52
HIST-00564,2023-01-04,comprehensive,OH,8434.72
HIST-00565,2023-04-23,comprehensive,WA,3198.0
HIST-00566,2023-02-21,liability,WA,1850.6
HIST-00567,2024-11-06,collision,PA,11410.64
HIST-00568,2024-12-25,comprehensive,PA,11936.54
HIST-00569,2024-02-01,comprehensive,OH,1771.72
HIST-00570,2024-04-17,uninsured_motorist,CA,541.9
HIST-00571,2023-02-28,uninsured_motorist,NY,8807.52
HIST-00572,2022-07-03,collision,TX,5914.99
HIST-00573,2023-03-13,comprehensive,NY,1604.04
HIST-00574,2024-01-20,comprehensive,OH,6580.9
HIST-00575,2022-11-24,comprehensive,PA,11242.94
HIST-00576,2023-04-03,collision,NY,13643.04
HIST-00577,2024-12-13,liability,PA,5935.26
HIST-00578,2022-04-09,collision,FL,10139.78
HIST-00579,2024-12-20,liability,CA,15322.9
HIST-00580,2024-05-07,glass,NC,9367.6
HIST-00581,2024-07-10,collision,FL,9110.02
HIST-00582,2022-04-16,glass,TX,9697.84
HIST-00583,2022-06-11,comprehensive,PA,15550.33
HIST-00584,2024-07-12,glass,NY,13823.98
HIST-00585,2022-01-19,collision,CA,5014.46
HIST-00586,2022-01-26,uninsured_motorist,GA,5442.19
HIST-00587,2024-09-25,uninsured_motorist,PA,12751.87
HIST-00588,2022-11-18,glass,NC,3087.18
HIST-00589,2022-05-03,glass,FL,17547.92
HIST-00590,2022-09-11,uninsured_motorist,NC,11563.58
HIST-00591,2024-11-21,collision,WA,12696.7
HIST-00592,2024-04-02,comprehensive,TX,16673.45
HIST-00593,2022-08-20,glass,CA,5843.51
HIST-00594,2024-11-24,comprehensive,TX,622.9
HIST-00595,2022-12-01,comprehensive,OH,17173.09
HIST-00596,2024-09-26,liability,NY,6944.9
HIST-00597,2024-05-24,collision,CA,6296.19
HIST-00598,2023-05-17,collision,WA,12936.89
HIST-00599,2024-11-03,uninsured_motorist,OH,9389.76
HIST-00600,2022-08-28,glass,NY,6871.3
HIST-00601,2023-02-19,collision,FL,13437.73
HIST-00602,2022-01-28,collision,FL,1209.27
HIST-00603,2023-07-05,comprehensive,CA,10130.42
HIST-00604,2024-12-21,uninsured_motorist,FL,6063.72
HIST-00605,2023-12-11,liability,TX,10459.03
HIST-00606,2022-09-22,collision,NY,4328.06
HIST-00607,2024-01-13,collision,OH,15642.17
HIST-00608,2023-06-03,glass,OH,540.26
HIST-00609,2022-05-19,liability,NC,4669.48
HIST-00610,2023-10-16,comprehensive,GA,13784.49
HIST-00611,2022-03-01,uninsured_motorist,CA,4500.76
HIST-00612,2023-11-27,collision,IL,425.73
HIST-00613,2024-07-28,liability,TX,4011.42
HIST-00614,2022-07-16,collision,NY,12925.08
HIST-00615,2022-01-08,glass,PA,12734.91
HIST-00616,2023-08-24,collision,NC,2082.16
HIST-00617,2022-11-27,uninsured_motorist,TX,10817.37
HIST-00618,2022-07-22,comprehensive,FL,5533.5
HIST-00619,2023-07-23,liability,IL,8368.54
HIST-00620,2022-02-07,comprehensive,NC,2317.92
HIST-00621,2022-03-15,uninsured_motorist,IL,7554.62
HIST-00622,2024-06-25,comprehensive,OH,5826.22
HIST-00623,2023-02-03,comprehensive,WA,14944.41
HIST-00624,2024-10-02,comprehensive,IL,3010.5
HIST-00625,2024-04-12,uninsured_motorist,GA,1261.53
HIST-00626,2023-05-27,comprehensive,CA,17156.9
HIST-00627,2023-09-24,glass,FL,2067.16
HIST-00628,2022-03-04,collision,CA,15014.55
HIST-00629,2022-03-07,uninsured_motorist,IL,12478.62
HIST-00630,2024-02-19,glass,WA,16546.74
HIST-00631,2022-01-03,comprehensive,OH,14643.66
HIST-00632,2022-06-04,collision,OH,1291.22
HIST-00633,2024-07-27,uninsured_motorist,OH,918.89
HIST-00634,2024-07-06,liability,FL,16386.15
HIST-00635,2023-05-15,comprehensive,CA,11208.28
HIST-00636,2024-04-21,liability,OH,7651.06
HIST-00637,2024-08-02,collision,WA,7141.07
HIST-00638,2023-04-21,glass,FL,11501.28
HIST-00639,2024-01-13,liability,OH,9983.51
HIST-00640,2023-06-19,glass,IL,7235.51
HIST-00641,2022-01-11,glass,FL,915.74
HIST-00642,2023-01-26,uninsured_motorist,GA,6690.82
HIST-00643,2024-04-06,collision,FL,11960.81
HIST-00644,2023-09-27,collision,FL,10532.18
HIST-00645,2023-06-27,comprehensive,NY,4563.3
HIST-00646,2023-12-23,liability,NC,896.44
HIST-00647,2024-06-19,glass,NY,10310.72
HIST-00648,2022-08-18,liability,NY,9031.68
HIST-00649,2022-01-08,glass,FL,750.73
HIST-00650,2023-01-11,glass,FL,14593.44
HIST-00651,2023-12-06,liability,CA,785.67
HIST-00652,2024-12-05,collision,GA,15547.78
HIST-00653,2022-06-23,uninsured_motorist,NC,2178.17
HIST-00654,2023-06-05,comprehensive,PA,14336.43
HIST-00655,2023-11-11,comprehensive,GA,12606.66
HIST-00656,2024-06-08,glass,NY,7059.56
HIST-00657,2024-12-10,comprehensive,NY,13227.42
HIST-00658,2024-10-13,glass,CA,3604.64
HIST-00659,2023-10-08,glass,TX,16885.71
HIST-00660,2022-06-24,collision,FL,6503.86
HIST-00661,2023-03-21,collision,IL,8260.69
HIST-00662,2023-04-08,collision,IL,4917.18
HIST-00663,2022-12-01,collision,PA,8112.67
HIST-00664,2023-03-14,uninsured_motorist,PA,6581.67
HIST-00665,2023-02-27,uninsured_motorist,NC,11857.06
HIST-00666,2024-04-06,uninsured_motorist,TX,14465.82
HIST-00667,2022-05-01,liability,WA,17149.25
HIST-00668,2022-06-06,uninsured_motorist,NY,13282.94
HIST-00669,2024-02-11,glass,NC,16120.78
HIST-00670,2024-01-14,comprehensive,NC,16059.66
HIST-00671,2022-01-04,liability,FL,17549.41
HIST-00672,2023-12-18,glass,WA,12026.52
HIST-00673,2023-04-04,collision,PA,10463.15
HIST-00674,2023-03-02,liability,CA,7925.86
HIST-00675,2023-11-21,glass,OH,3914.28
HIST-00676,2022-04-06,liability,TX,8734.84
HIST-00677,2022-05-26,uninsured_motorist,OH,9008.1
HIST-00678,2024-05-03,glass,PA,3653.91
HIST-00679,2023-06-06,uninsured_motorist,CA,5034.01
HIST-00680,2023-05-08,liability,NC,1484.85
HIST-00681,2024-11-04,collision,IL,14623.97
HIST-00682,2023-10-08,glass,CA,15198.03
HIST-00683,2024-07-18,uninsured_motorist,NC,15917.11
HIST-00684,2023-05-03,uninsured_motorist,CA,9236.99
HIST-00685,2024-10-22,glass,NY,2516.96
HIST-00686,2023-03-06,comprehensive,FL,2620.87
HIST-00687,2023-02-22,uninsured_motorist,FL,17951.94
HIST-00688,2024-03-27,glass,WA,6027.59
HIST-00689,2024-02-03,uninsured_motorist,GA,7393.45
HIST-00690,2023-05-17,uninsured_motorist,CA,14243.29
HIST-00691,2024-10-17,uninsured_motorist,TX,7694.19
HIST-00692,2022-10-19,glass,TX,16678.74
HIST-00693,2024-02-26,liability,GA,15890.39
HIST-00694,2023-05-13,uninsured_motorist,NC,11117.73
HIST-00695,2022-03-09,uninsured_motorist,NY,11281.1
HIST-00696,2024-12-13,collision,PA,16056.51
HIST-00697,2023-12-08,collision,OH,16606.7
HIST-00698,2023-01-11,liability,WA,5334.1
HIST-00699,2023-12-22,collision,FL,2765.19
HIST-00700,2024-08-25,liability,WA,13226.87
HIST-00701,2024-11-03,comprehensive,OH,4120.47
HIST-00702,2023-12-16,glass,IL,14849.91
HIST-00703,2024-03-03,liability,GA,7499.58
HIST-00704,2024-10-01,comprehensive,FL,15803.18
HIST-00705,2022-01-08,collision,OH,1289.84
HIST-00706,2023-12-07,liability,IL,14893.71
HIST-00707,2024-07-21,collision,CA,4658.11
HIST-00708,2023-10-15,comprehensive,OH,10729.09
HIST-00709,2023-06-06,liability,TX,5417.22
HIST-00710,2023-01-06,glass,FL,15485.16
HIST-00711,2024-04-22,comprehensive,WA,11867.94
HIST-00712,2024-01-28,collision,OH,16442.67
HIST-00713,2024-03-20,collision,FL,4842.07
HIST-00714,2023-12-23,liability,PA,16160.5
HIST-00715,2023-08-09,comprehensive,OH,5717.75
HIST-00716,2024-10-13,glass,TX,529.32
HIST-00717,2024-06-18,glass,NC,5375.11
HIST-00718,2024-02-16,collision,IL,17795.15
HIST-00719,2024-06-28,liability,WA,11947.71
HIST-00720,2024-05-07,comprehensive,GA,13872.35
HIST-00721,2022-10-13,liability,NY,13094.58
HIST-00722,2024-08-10,liability,PA,7520.94
HIST-00723,2024-01-19,glass,FL,6439.74
HIST-00724,2024-04-22,glass,OH,16354.87
HIST-00725,2024-06-17,liability,NY,15195.24
HIST-00726,2024-03-10,collision,OH,2651.82
HIST-00727,2023-12-26,glass,NY,17065.85
HIST-00728,2023-11-03,comprehensive,IL,4330.57
HIST-00729,2023-07-26,liability,IL,4985.84
HIST-00730,2023-08-28,collision,OH,1344.71
HIST-00731,2024-10-19,glass,TX,8711.07
HIST-00732,2022-09-04,uninsured_motorist,GA,5651.06
HIST-00733,2022-03-05,comprehensive,IL,7601.78
HIST-00734,2024-08-05,liability,NY,14109.36
HIST-00735,2023-06-21,comprehensive,IL,11567.18
HIST-00736,2022-08-09,comprehensive,NY,10542.51
HIST-00737,2022-08-26,collision,NY,11214.84
HIST-00738,2024-07-13,uninsured_motorist,OH,7146.37
HIST-00739,2022-09-07,liability,CA,16099.31
HIST-00740,2024-04-01,collision,FL,4382.28
HIST-00741,2023-05-05,collision,PA,9258.72
HIST-00742,2023-03-03,collision,WA,17092.96
HIST-00743,2023-12-17,glass,GA,6345.9
HIST-00744,2024-03-11,uninsured_motorist,IL,13602.03
HIST-00745,2022-07-01,comprehensive,FL,13198.17
HIST-00746,2022-04-24,collision,NC,9281.55
HIST-00747,2022-06-23,collision,PA,15827.18
HIST-00748,2023-09-20,collision,NC,17906.37
HIST-00749,2024-02-21,collision,CA,12539.6
HIST-00750,2023-08-13,collision,GA,4848.19
HIST-00751,2024-03-07,collision,WA,7807.34
HIST-00752,2022-11-17,liability,NC,11059.16
HIST-00753,2022-07-27,collision,GA,13050.29
HIST-00754,2022-05-04,collision,OH,3896.18
HIST-00755,2022-05-27,glass,FL,6699.42
HIST-00756,2023-05-06,collision,GA,9135.84
HIST-00757,2022-12-16,liability,FL,448.19
HIST-00758,2024-02-04,glass,OH,3024.94
HIST-00759,2022-09-03,collision,WA,11740.33
HIST-00760,2023-05-09,uninsured_motorist,CA,2156.64
HIST-00761,2022-01-28,liability,IL,14508.09
HIST-00762,2023-07-24,collision,TX,15381.93
HIST-00763,2022-01-28,comprehensive,NY,6184.43
HIST-00764,2023-10-09,collision,IL,14743.37
HIST-00765,2022-02-13,uninsured_motorist,OH,5184.26
HIST-00766,2023-12-28,uninsured_motorist,PA,11819.7
HIST-00767,2022-02-05,collision,NY,2225.35
HIST-00768,2024-08-26,glass,OH,3590.19
HIST-00769,2023-06-20,collision,NY,8902.2
HIST-00770,2023-02-14,uninsured_motorist,CA,1514.71
HIST-00771,2024-06-01,glass,NC,13138.41
HIST-00772,2022-11-28,liability,GA,9606.62
HIST-00773,2024-10-04,uninsured_motorist,FL,8881.96
HIST-00774,2024-11-21,uninsured_motorist,NY,15166.98
HIST-00775,2024-10-02,collision,NY,9297.99
HIST-00776,2023-08-28,comprehensive,TX,13625.17
HIST-00777,2023-04-11,liability,CA,9321.96
HIST-00778,2024-11-13,uninsured_motorist,FL,1787.42
HIST-00779,2023-10-15,collision,OH,8268.4
HIST-00780,2022-08-24,collision,TX,7500.54
HIST-00781,2022-09-18,collision,TX,14335.39
HIST-00782,2024-11-10,glass,GA,4040.58
HIST-00783,2024-08-11,liability,CA,14771.96
HIST-00784,2023-06-18,glass,NC,8727.15
HIST-00785,2024-06-23,uninsured_motorist,TX,2114.89
HIST-00786,2024-04-01,liability,IL,15005.96
HIST-00787,2023-09-17,liability,TX,1205.69
HIST-00788,2022-08-05,uninsured_motorist,TX,4875.49
HIST-00789,2022-04-04,uninsured_motorist,FL,8444.01
HIST-00790,2022-12-11,collision,PA,1218.41
HIST-00791,2024-11-19,collision,OH,8450.03
HIST-00792,2024-09-05,uninsured_motorist,CA,9734.41
HIST-00793,2022-09-14,glass,OH,16668.93
HIST-00794,2022-12-19,comprehensive,NY,2222.55
HIST-00795,2024-10-20,liability,GA,15912.47
HIST-00796,2023-10-23,comprehensive,WA,7402.51
HIST-00797,2023-05-15,comprehensive,NY,7664.32
HIST-00798,2024-12-17,liability,GA,15548.45
HIST-00799,2024-12-18,comprehensive,FL,4090.94
HIST-00800,2024-05-22,liability,NY,17671.5
HIST-00801,2024-03-17,glass,IL,12902.21
HIST-00802,2023-09-16,glass,NC,16991.06
HIST-00803,2024-07-22,glass,WA,15843.6
HIST-00804,2023-01-17,collision,CA,7103.32
HIST-00805,2022-11-02,comprehensive,WA,13603.26
HIST-00806,2022-05-22,liability,NY,15173.12
HIST-00807,2024-05-07,glass,CA,6712.81
HIST-00808,2023-02-20,glass,FL,13466.46
HIST-00809,2024-07-08,glass,WA,12595.67
HIST-00810,2022-07-13,uninsured_motorist,IL,17398.66
HIST-00811,2022-01-24,liability,FL,11321.89
HIST-00812,2023-04-21,liability,NC,10020.43
HIST-00813,2024-04-25,comprehensive,WA,8299.14
HIST-00814,2024-02-06,comprehensive,GA,2500.63
HIST-00815,2022-07-09,glass,WA,2689.17
HIST-00816,2024-05-01,liability,OH,12890.53
HIST-00817,2022-01-05,liability,NC,1295.06
HIST-00818,2024-10-27,liability,OH,14302.38
HIST-00819,2024-06-03,liability,GA,4271.33
HIST-00820,2022-09-03,glass,NY,7720.39
HIST-00821,2024-07-03,liability,FL,15947.78
HIST-00822,2024-06-11,liability,WA,4244.64
HIST-00823,2024-09-16,glass,CA,2419.11
HIST-00824,2023-08-08,glass,NC,4691.36
HIST-00825,2022-11-11,uninsured_motorist,TX,7191.42
HIST-00826,2024-12-10,collision,GA,14869.12
HIST-00827,2023-09-26,glass,OH,8967.76
HIST-00828,2023-11-07,liability,GA,1849.28
HIST-00829,2022-03-25,glass,GA,529.02
HIST-00830,2022-04-22,comprehensive,PA,15107.71
HIST-00831,2022-09-27,uninsured_motorist,TX,13545.28
HIST-00832,2022-01-15,liability,CA,1940.37
HIST-00833,2022-03-26,liability,GA,1639.78
HIST-00834,2022-05-14,uninsured_motorist,OH,11491.82
HIST-00835,2023-06-01,uninsured_motorist,TX,9813.08
HIST-00836,2024-12-20,collision,NC,1201.1
HIST-00837,2022-06-17,collision,WA,14249.3
HIST-00838,2023-10-03,liability,OH,7112.88
HIST-00839,2024-01-16,comprehensive,GA,4269.64
HIST-00840,2024-07-26,glass,WA,17298.36
HIST-00841,2022-05-22,liability,CA,10142.03
HIST-00842,2024-03-04,collision,CA,10479.85
HIST-00843,2023-09-18,collision,WA,4096.93
HIST-00844,2024-12-12,comprehensive,PA,16339.05
HIST-00845,2024-03-06,comprehensive,FL,11257.17
HIST-00846,2023-04-04,comprehensive,NC,15399.62
HIST-00847,2024-08-21,glass,TX,5515.49
HIST-00848,2022-05-04,comprehensive,NC,8974.55
HIST-00849,2023-06-05,comprehensive,TX,5418.41
HIST-00850,2022-04-11,uninsured_motorist,OH,6178.89
HIST-00851,2024-05-23,glass,NY,10353.72
HIST-00852,2023-06-14,comprehensive,CA,5912.58
HIST-00853,2022-12-24,uninsured_motorist,WA,15185.94
HIST-00854,2022-11-24,liability,OH,8546.13
HIST-00855,2023-05-16,glass,TX,3493.55
HIST-00856,2024-02-27,liability,NY,16086.83
HIST-00857,2022-05-24,collision,TX,16101.05
HIST-00858,2024-11-01,glass,NC,7530.37
HIST-00859,2024-04-02,glass,WA,9965.06
HIST-00860,2024-08-21,comprehensive,IL,7307.97
HIST-00861,2024-12-28,liability,NY,8578.74
HIST-00862,2024-02-13,liability,GA,586.41
HIST-00863,2022-10-22,comprehensive,GA,2870.52
HIST-00864,2022-03-19,glass,NY,13352.19
HIST-00865,2023-06-02,comprehensive,OH,4478.8
HIST-00866,2023-06-08,collision,FL,9514.78
HIST-00867,2023-07-16,uninsured_motorist,CA,1102.32
HIST-00868,2024-06-04,glass,WA,15093.75
HIST-00869,2023-10-18,glass,NY,7029.21
HIST-00870,2023-06-19,collision,GA,4827.92
HIST-00871,2022-09-13,liability,IL,8968.76
HIST-00872,2023-10-01,glass,NY,8142.22
HIST-00873,2022-02-17,liability,FL,3044.23
HIST-00874,2022-06-20,collision,FL,7697.2
HIST-00875,2023-12-04,uninsured_motorist,OH,8830.77
HIST-00876,2024-03-21,uninsured_motorist,CA,4688.6
HIST-00877,2022-10-19,comprehensive,NY,11479.91
HIST-00878,2022-10-05,collision,NY,4945.37
HIST-00879,2022-09-13,glass,NC,11622.16
HIST-00880,2024-12-22,liability,TX,4212.04
HIST-00881,2024-08-28,uninsured_motorist,NY,4260.8
HIST-00882,2023-10-05,glass,NY,11368.53
HIST-00883,2024-05-06,liability,OH,10898.99
HIST-00884,2022-04-13,uninsured_motorist,NY,2310.83
HIST-00885,2022-09-28,glass,PA,14946.65
HIST-00886,2024-02-06,uninsured_motorist,NC,10956.72
HIST-00887,2024-09-25,collision,TX,8887.44
HIST-00888,2022-10-18,collision,PA,9587.98
HIST-00889,2023-01-23,glass,PA,4438.96
HIST-00890,2023-07-12,glass,NC,2119.82
HIST-00891,2022-05-16,comprehensive,TX,5385.49
HIST-00892,2024-07-09,comprehensive,CA,12881.02
HIST-00893,2022-10-17,collision,GA,526.62
HIST-00894,2024-04-23,liability,PA,6775.95
HIST-00895,2022-07-21,glass,WA,4998.93
HIST-00896,2024-07-19,liability,NC,5249.87
HIST-00897,2024-07-25,comprehensive,PA,10117.05
HIST-00898,2024-08-06,liability,GA,10166.44
HIST-00899,2023-05-19,liability,PA,13349.77
HIST-00900,2024-02-24,comprehensive,OH,14182.72
HIST-00901,2022-02-07,glass,PA,14235.03
HIST-00902,2024-10-23,collision,NY,7248.22
HIST-00903,2024-01-26,collision,NY,8701.37
HIST-00904,2024-07-03,collision,WA,4303.16
HIST-00905,2022-10-02,uninsured_motorist,PA,11205.79
HIST-00906,2024-05-23,glass,CA,17044.6
HIST-00907,2022-11-16,uninsured_motorist,CA,3950.05
HIST-00908,2024-09-10,comprehensive,CA,14197.69
HIST-00909,2024-09-23,comprehensive,NC,3382.9
HIST-00910,2022-06-08,collision,NY,1928.43
HIST-00911,2023-07-12,uninsured_motorist,PA,10715.01
HIST-00912,2024-01-24,collision,TX,10072.83
HIST-00913,2024-09-19,liability,IL,17353.86
HIST-00914,2023-04-20,comprehensive,OH,16762.96
HIST-00915,2024-01-09,comprehensive,PA,9309.79
HIST-00916,2024-02-17,liability,IL,17067.47
HIST-00917,2024-05-18,glass,WA,12617.78
HIST-00918,2023-10-16,comprehensive,IL,17317.8
HIST-00919,2023-11-15,glass,CA,8882.67
HIST-00920,2023-02-13,comprehensive,FL,14482.84
HIST-00921,2023-06-17,glass,CA,12734.41
HIST-00922,2023-04-10,collision,PA,12257.08
HIST-00923,2023-02-18,comprehensive,OH,5924.16
HIST-00924,2022-10-09,comprehensive,FL,9182.39
HIST-00925,2022-04-24,comprehensive,WA,4039.3
HIST-00926,2022-04-27,glass,IL,3145.52
HIST-00927,2022-02-03,uninsured_motorist,NC,516.58
HIST-00928,2024-01-28,uninsured_motorist,IL,11323.75
HIST-00929,2023-10-28,liability,OH,3618.54
HIST-00930,2024-05-13,comprehensive,NC,2657.13
HIST-00931,2024-07-16,glass,CA,9243.56
HIST-00932,2023-11-25,comprehensive,OH,17586.53
HIST-00933,2024-09-15,liability,CA,608.03
HIST-00934,2022-07-19,collision,IL,6764.2
HIST-00935,2023-03-18,liability,FL,5141.58
HIST-00936,2024-06-12,comprehensive,OH,7861.39
HIST-00937,2023-12-25,liability,IL,15436.14
HIST-00938,2023-08-06,glass,NY,17635.2
HIST-00939,2024-04-27,collision,WA,14551.94
HIST-00940,2024-07-28,uninsured_motorist,FL,2966.85
HIST-00941,2024-03-16,collision,NY,7818.76
HIST-00942,2022-11-17,glass,IL,14221.86
HIST-00943,2023-05-18,glass,CA,7411.87
HIST-00944,2024-03-02,comprehensive,WA,8787.09
HIST-00945,2024-02-15,liability,WA,6752.93
HIST-00946,2024-09-26,liability,IL,749.1
HIST-00947,2022-06-28,glass,FL,10552.63
HIST-00948,2024-11-18,comprehensive,WA,6649.92
HIST-00949,2024-09-16,uninsured_motorist,TX,7106.85
HIST-00950,2023-08-21,comprehensive,NY,11674.22
HIST-00951,2023-07-21,glass,NC,7524.0
HIST-00952,2022-02-06,liability,FL,5917.28
HIST-00953,2024-05-23,liability,NC,11745.74
HIST-00954,2023-08-25,liability,NC,9568.47
HIST-00955,2023-07-06,comprehensive,CA,2600.7
HIST-00956,2022-11-09,collision,FL,3337.62
HIST-00957,2022-02-03,uninsured_motorist,GA,1347.33
HIST-00958,2023-09-25,collision,TX,5019.16
HIST-00959,2022-02-21,uninsured_motorist,WA,4436.66
HIST-00960,2024-05-15,comprehensive,NY,9670.67
HIST-00961,2022-01-02,liability,IL,15610.64
HIST-00962,2023-09-09,glass,OH,2778.02
HIST-00963,2024-09-06,glass,NC,8435.16
HIST-00964,2024-11-19,uninsured_motorist,GA,11660.24
HIST-00965,2024-05-12,uninsured_motorist,GA,4397.46
HIST-00966,2022-08-10,liability,PA,4972.6
HIST-00967,2023-01-01,glass,NY,6452.37
HIST-00968,2023-09-01,uninsured_motorist,OH,5673.15
HIST-00969,2023-05-20,comprehensive,CA,10048.53
HIST-00970,2022-07-18,uninsured_motorist,PA,4798.17
HIST-00971,2024-12-21,uninsured_motorist,PA,4282.43
HIST-00972,2022-07-21,comprehensive,GA,13855.87
HIST-00973,2024-12-22,liability,WA,11812.84
HIST-00974,2024-05-14,comprehensive,TX,3610.37
HIST-00975,2023-02-21,uninsured_motorist,NC,8368.7
